@relation 'AT: original_dataset-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R14-weka.filters.unsupervised.attribute.Standardize_principal components'

@attribute -0.7p1+0.413p3+0.407p4+0.395p2-0.086stab... numeric
@attribute '0.698stab+0.27 g3+0.265tau2+0.255g2+0.245g1...' numeric
@attribute -0.598g4-0.399g1+0.351tau3+0.326tau2+0.295g2... numeric
@attribute 0.465tau1+0.429g2-0.388g3-0.345tau4-0.319p2... numeric
@attribute 0.476tau4-0.474g3+0.409g1-0.363p4+0.253g2... numeric
@attribute 0.471tau4+0.437p4-0.383tau2-0.343p2-0.313tau1... numeric
@attribute 0.518tau3-0.508p3+0.405p2+0.319g2-0.299tau4... numeric
@attribute '-0.48g1-0.469tau3+0.372tau2+0.37 p2-0.365p3...' numeric
@attribute 0.536tau1-0.403g3-0.391g1+0.364tau3+0.257g4... numeric
@attribute '0.61 tau2-0.466g3+0.431g4-0.393tau1-0.166g2...' numeric
@attribute -0.523g2+0.437p4-0.347g4-0.326p3+0.325tau4... numeric
@attribute stabf {unstable,stable}

@data
0.981242,1.54842,0.530683,-0.80661,1.990177,-0.579792,0.052931,-0.108272,1.097238,2.271756,0.257838,unstable
-1.020075,0.278512,0.196701,0.9606,0.260166,-0.097354,-1.224005,0.704953,-1.102216,0.739954,0.564521,unstable
-0.733,0.673014,0.6631,0.268464,-1.858383,-0.243259,1.561014,0.667176,1.350326,0.175823,0.335157,unstable
1.810365,-0.339102,-1.172974,-1.574995,-0.337017,0.13893,0.095204,-0.337132,1.134633,0.669536,-0.846216,unstable
0.134107,1.552129,-1.262103,-0.796609,-0.279406,0.18895,-0.562896,2.524403,1.149843,-0.173658,-0.069828,unstable
0.989955,1.693251,-1.171176,-0.878895,1.044353,-1.586819,-1.720708,-0.740744,0.692095,-1.002262,-0.256387,unstable
-1.50802,-3.028122,0.287062,-1.211623,0.041502,0.832576,-1.552588,-0.058191,-0.680296,-0.993156,0.345672,stable
-2.622353,0.171312,0.740773,-0.2299,-0.497322,-0.386889,-0.855041,0.080799,0.809709,0.096078,2.569238,unstable
-0.266097,-2.222342,-0.457696,-1.493472,0.429913,-1.226222,1.183636,-0.177775,0.67903,-0.041099,-0.539688,stable
0.60594,-1.840018,-1.086487,-0.611889,0.56106,-0.345597,0.912528,0.306573,1.444062,0.165,0.24893,stable
0.515918,-0.127661,1.875136,0.226695,1.384307,1.459858,-0.24128,-0.065441,0.054701,-0.089277,-0.601635,unstable
-0.208472,1.433157,-0.278752,1.813101,-0.321856,0.796312,0.195014,-0.964797,-0.190738,-1.43714,-0.45363,unstable
1.808163,-1.880673,0.705601,1.88362,0.135585,-0.920401,-0.788207,0.458371,0.042331,-1.330067,-1.600342,stable
1.052509,1.599074,0.033681,-1.370238,0.883554,0.889846,-0.836433,0.174351,0.371172,0.46753,-2.019069,unstable
0.10672,-1.690605,-1.39064,0.214302,0.369478,-1.766769,-0.329283,-0.695543,1.231005,-0.799383,-0.447299,stable
2.059308,2.121301,-1.05268,-0.072647,0.176029,-1.832093,-0.08881,-0.120757,1.790225,1.740489,0.612079,unstable
-2.842568,0.955786,-0.534088,-1.925029,-0.688172,-0.84828,0.004005,-0.882193,1.260791,-1.981463,1.074179,unstable
-2.165415,0.413012,2.007391,1.151665,-0.153477,0.415769,0.650031,0.834094,0.904533,1.218771,-0.626705,unstable
-0.7298,2.286425,-0.922162,-1.252539,-0.291895,1.169118,1.031593,0.047948,0.198263,0.425001,0.305569,unstable
1.974887,1.105483,1.623857,-0.825047,-1.176907,0.529561,-0.187854,0.712322,-1.113059,-0.026349,-1.491275,unstable
-0.390489,1.894968,-0.293112,1.62273,-0.370538,-0.635519,-0.809422,-0.145368,-1.078681,0.081959,-0.921904,unstable
0.063812,-0.463814,-1.072763,1.477531,0.289325,-0.614373,1.497837,-0.351295,0.668717,-1.216332,1.573486,unstable
1.371601,0.850535,-2.61252,1.725833,0.320961,-0.13237,0.290971,-0.167272,-0.098052,-0.082018,-0.319281,unstable
-0.233778,1.510483,0.285445,0.447571,-0.014618,-0.185036,-1.284745,-1.558464,-1.443862,0.631139,-0.044592,unstable
-0.690238,-0.544244,-1.112527,-2.409083,-1.335913,0.359172,1.190503,-0.691013,0.329579,0.648501,-0.202021,unstable
-0.419315,0.670974,-0.288271,-1.745294,0.082492,0.778366,1.619536,0.923587,0.126608,1.248464,0.380867,unstable
-2.033948,-2.222225,-0.287074,-0.210025,0.355637,-0.486079,1.087158,-1.627848,-0.987766,0.754608,1.742203,stable
0.70893,-0.62213,-0.033215,-0.557784,0.850119,0.949297,1.203733,-0.574413,-2.175729,-1.711354,0.437457,stable
0.650578,0.064572,-0.086393,-0.527248,-0.847971,0.836535,0.518942,1.631874,0.157548,1.193189,0.607835,unstable
1.454701,-2.041259,-2.543609,-0.993297,0.49936,1.085587,0.355762,1.036899,-0.205566,0.283236,0.170481,stable
-0.010266,0.940054,0.544811,0.031462,0.939845,1.529631,-1.797278,-0.062169,0.76299,-0.29455,-1.409197,unstable
-0.889997,1.430049,0.089706,-0.277835,0.73719,1.675509,0.711302,1.624407,-0.077604,1.732138,-0.661518,unstable
-1.444943,3.114864,0.83316,1.277019,0.081974,-0.421179,-0.946858,-0.268666,-0.816533,-0.21145,0.111461,unstable
-1.946535,-1.343086,-0.867256,-0.675963,1.420452,0.698503,-0.993143,0.289658,-0.682378,2.087297,0.455512,stable
0.735772,1.650184,-1.970249,-0.16282,0.76496,0.192492,0.253216,-0.019887,-0.270155,0.070481,-1.339347,unstable
-1.125241,-2.420629,-0.002412,-0.003533,-0.167061,-0.554719,-0.528138,0.497403,-0.024963,1.424559,0.629164,stable
0.425522,0.151989,0.166402,0.037921,0.067342,0.054445,-1.327528,0.557287,-0.148011,1.430001,2.382125,unstable
1.763404,1.000375,-1.507749,-1.688216,1.435073,-0.314478,-0.647733,-0.996951,0.247598,0.553586,0.584748,unstable
1.509435,-1.833823,0.110148,0.418169,-0.968008,-0.90339,-1.482677,1.53576,0.416853,-1.052386,1.533801,stable
-1.714227,-0.698602,-1.485668,0.706397,-0.082504,-0.471774,-2.136898,-0.955616,1.639333,1.322615,-0.408649,unstable
0.192166,1.940159,-0.093647,-0.244861,1.020742,-0.723561,0.202002,2.184512,0.15441,0.355802,-0.549169,unstable
0.462586,-0.263827,0.776302,-1.599615,0.758294,1.049261,2.126999,0.902282,-0.054127,0.20926,1.599204,stable
-1.791348,-2.208385,-0.431059,0.001245,-0.116844,0.121097,0.369226,1.183085,1.792145,-0.801441,0.718984,stable
0.83965,1.395678,-1.567768,1.335879,-1.072119,0.765193,-0.698436,-1.537288,0.682807,-0.199264,0.366724,unstable
-0.783492,-2.656234,0.104106,-0.215519,-0.581046,0.697787,-0.408317,0.91756,-0.716317,0.562981,0.468956,stable
0.30171,2.008121,1.72502,1.257964,0.161651,0.585067,-0.693503,-0.90328,0.439488,-0.22472,0.881328,unstable
-1.515057,0.915422,1.971049,0.098353,-0.685449,0.048249,-1.186539,0.237664,0.746965,-2.140373,-0.76029,unstable
-1.638923,-0.303075,2.325752,-0.45509,1.241241,0.602904,0.68908,0.203638,-0.022101,0.99538,-0.530096,unstable
2.639594,-1.97165,0.211736,0.921319,-0.904821,-1.079096,-1.057392,0.637003,0.62439,-1.647774,0.830534,stable
0.114102,0.306979,-0.618226,-0.694697,0.897882,-0.76305,-0.344198,0.478242,-0.495908,-0.291799,0.247731,unstable
-0.981961,0.662767,-0.117835,2.882946,1.178372,1.304088,-0.241242,-0.275787,-0.513738,-0.491299,1.198145,unstable
2.445595,1.007057,-2.428005,0.91386,1.510671,0.605318,-1.807832,-0.004982,0.899087,0.819575,1.329514,unstable
1.452239,-2.360647,-1.57874,-0.452199,-1.197957,0.562776,0.616992,1.721968,0.254431,-1.586429,-0.151928,stable
1.271008,-1.146954,-0.001336,1.088597,0.162322,0.944446,-1.327354,0.259057,-0.141106,1.095051,1.411033,stable
-1.788901,1.512037,-0.01869,0.793453,-0.721228,-0.719545,-1.360019,-0.718125,-0.237842,-0.542988,-2.493148,unstable
-1.826023,-1.025683,0.4913,0.158595,0.981414,0.705289,-0.172335,-1.325984,0.455055,-0.332819,0.870333,unstable
-0.761925,0.686588,1.285008,1.319809,-0.505953,-1.527324,1.675292,-0.337892,0.282068,0.486588,1.589527,unstable
0.76642,0.186526,-0.136989,-2.034794,1.484164,-0.524853,0.019654,-0.304791,0.121661,0.674057,1.393855,unstable
0.95976,2.176167,-1.485235,0.963946,-0.576162,0.329684,0.873843,1.387165,-0.854829,0.097532,0.023298,unstable
-0.099434,2.958612,-0.204581,0.274941,0.434981,-0.657199,-1.305234,-0.413016,-0.390485,1.37441,-1.902112,unstable
1.957091,-0.440928,0.133252,-0.842207,0.911684,2.269196,2.284914,-0.143427,0.372006,-0.175354,0.078486,stable
-2.251011,1.578473,2.155805,0.056601,-0.890537,-0.120121,1.035271,0.605261,-0.60655,-0.689621,0.318931,unstable
3.431215,0.222279,-2.041333,0.988058,-1.414495,-0.525347,-0.129875,-1.6415,1.150203,-0.631754,-0.029498,stable
-0.033794,-0.240217,0.087649,0.034722,1.15143,1.413567,-0.061783,-1.097357,0.370363,2.032406,-0.138892,unstable
-1.25689,-0.564504,1.042675,1.048806,-0.097448,-0.064031,0.055117,2.014818,-0.908552,-0.754665,-0.537169,unstable
-0.721081,-2.729039,-0.49686,0.499534,-0.27956,-0.730779,0.361186,0.720539,0.704858,-0.003042,-0.660244,stable
0.710768,1.97737,0.603311,0.073788,-0.661118,-1.688907,0.044852,-0.293561,-0.614205,-1.092521,-0.921066,unstable
0.692979,-0.083735,0.328377,-0.279392,2.305016,0.324141,0.027016,0.497591,-0.046199,0.926017,-1.628676,unstable
1.614014,2.002825,1.974378,0.796943,1.236159,-0.222872,-0.875715,-0.068781,0.113298,-0.941473,0.875636,unstable
1.322286,-1.203989,-2.753943,1.078053,0.039396,-0.43674,-0.389857,1.025021,1.865101,0.065576,0.369582,stable
-1.473527,0.527365,-1.134816,0.104188,-0.398122,0.550916,-0.042626,0.291978,-0.507586,-2.236481,0.800712,unstable
-0.753473,1.583028,0.36543,1.108999,1.533787,-1.151746,0.152488,1.799352,-0.99338,-0.762904,1.164376,unstable
-0.514071,0.853366,-1.244796,1.50874,-2.022345,0.445329,-1.758222,-0.497353,-0.544906,-0.246329,-0.195212,unstable
1.50238,-2.160048,-0.292755,0.322739,0.24226,-1.486822,-0.198794,-0.39776,1.133513,-0.485378,-0.163873,stable
-0.57136,-1.539676,-0.654464,-1.123744,-0.066926,-1.018037,1.580227,0.737336,3.018632,0.2249,0.017257,stable
-0.838675,-1.579605,-1.319595,-1.015024,2.467195,0.347142,0.885923,1.181959,-0.299853,-0.719198,-0.915829,stable
-0.438549,-0.802711,0.513797,-0.719584,0.239386,-0.584011,0.273538,-0.716482,-1.999819,-0.805608,-1.113834,unstable
0.515502,-0.303741,0.097495,-0.78076,0.234365,-1.069863,0.01724,1.433515,-1.737243,-0.396221,1.036127,stable
-1.710966,0.909098,0.7979,-0.923173,-1.536335,-0.531013,-0.421305,-0.701223,-0.328213,-0.688021,1.878975,unstable
-1.6056,-0.322978,-0.925268,0.283625,0.035754,-0.492548,0.164807,-1.146123,-0.938356,-0.607983,0.201441,unstable
3.472605,0.137462,0.219802,1.071417,0.961382,1.062768,0.210168,2.090251,0.472022,0.292113,-0.21516,unstable
-0.983259,0.116668,0.578955,0.741344,1.398122,-1.118935,-1.697767,-0.505886,0.726317,1.356501,2.566658,unstable
-1.063295,2.1991,0.142448,0.918671,0.001728,0.782555,0.484761,1.837811,0.925981,-0.030469,0.094436,unstable
-2.560546,-1.0911,-1.234061,1.10055,0.672491,1.120149,0.917539,-0.288728,-0.961367,1.19038,-1.915773,unstable
0.022798,-0.72732,1.737377,1.372056,0.125491,-0.55214,0.056452,-1.040708,-1.096894,1.425821,-0.356866,stable
-1.917346,-2.227966,0.816271,-0.596511,-0.189661,0.433889,1.453093,-1.229245,0.13057,-0.202012,-1.881419,stable
2.477744,0.770484,0.451234,0.11038,0.530425,-0.048407,0.033021,-0.059228,-0.410632,1.812153,1.238705,unstable
-0.223102,-1.215457,2.225358,0.309121,1.165432,-0.70328,1.416264,0.247354,1.478266,-0.418044,-1.068935,stable
-0.474887,0.611952,0.484803,1.342722,-1.273684,0.122317,0.67376,-2.483844,-0.285436,-0.647852,0.623119,unstable
1.074231,0.57997,-2.297663,0.539732,0.408678,1.624168,0.809838,0.919554,-0.679463,-0.939739,-0.90249,unstable
0.395309,1.38322,0.553295,2.376937,0.953512,0.189463,-0.26836,1.244658,-0.432302,-0.405301,0.828409,unstable
2.438959,0.503147,-1.575224,0.865389,-0.172009,-0.351067,0.394762,-0.897226,1.32577,0.599983,-0.298292,unstable
-0.865496,0.169365,-0.941573,0.971438,0.354606,-1.090819,-0.187092,1.256287,0.066943,1.255426,-0.845848,unstable
-1.085333,1.572353,0.18649,-1.405401,-0.99973,1.037808,-0.914481,-0.53803,0.344875,0.420276,0.709535,unstable
1.848872,-2.816307,-0.368014,0.614622,-1.709529,1.245047,-1.057953,-1.366895,1.167734,0.848353,-0.44692,stable
0.739389,0.820044,-0.625425,1.515639,0.563738,-1.042805,0.64984,-0.246447,0.252576,0.924839,1.523506,unstable
-1.015302,-1.54884,0.342077,-0.328704,1.149231,1.779786,-0.092337,1.21103,0.354909,0.82741,-0.545753,stable
1.476752,-0.052128,-0.359819,0.773065,-0.032533,-1.384576,-1.291484,0.7829,1.078175,-0.465969,-1.245259,stable
-1.108694,-1.893912,0.931979,-1.846209,-0.331926,-0.367214,0.377521,-1.882819,-0.061136,-0.39079,-0.641634,stable
2.726048,0.437175,0.51126,-2.3266,-0.244609,0.516607,-0.51947,-1.017316,-0.271967,-0.38776,0.072986,unstable
0.938364,-1.143058,1.287052,-0.600914,2.094685,0.799133,-0.397978,0.464122,0.338805,-0.345419,-0.919623,stable
0.241841,1.493902,-0.297147,-0.426954,0.240382,0.881552,0.319205,2.273886,-1.729887,0.103943,0.665197,unstable
1.445394,1.388312,-0.081457,-0.467649,-0.233312,0.057188,-0.379044,-0.563699,0.656497,-0.888724,0.283065,unstable
-0.064479,0.374287,0.920273,0.091895,0.971419,1.461595,-1.419824,-0.663932,-1.113965,-1.909948,-0.2666,unstable
-0.239897,1.770069,-0.765126,0.994172,0.471563,0.027039,-0.963061,-0.79864,0.151422,-1.566255,-1.918077,unstable
-2.718578,-2.309536,-0.756101,0.67766,-0.603154,-0.143356,-0.040143,-0.02109,1.32905,-0.806384,-0.360272,stable
0.0433,-0.17381,2.354849,-1.47331,0.599746,0.213718,-0.221634,1.224583,-0.070392,1.051117,0.125003,unstable
-0.741212,0.222869,1.810753,-0.129846,1.832648,-1.306964,0.851998,-0.838583,-0.733026,0.502922,-0.767062,unstable
-0.118886,-0.220423,1.723018,-1.652167,0.89582,-0.254228,-0.49072,2.186309,-0.922002,-0.424183,-0.628307,unstable
-0.638974,-2.178448,-0.109859,-0.723651,1.239931,0.768161,0.917848,-0.353874,1.255201,-0.169058,0.591643,stable
-1.350601,-0.392232,0.506288,-0.139705,1.264513,-1.52248,-2.118824,-0.401014,0.306045,-0.018077,1.492833,unstable
-0.696354,0.014838,-0.564465,-1.08001,0.22841,-0.623629,-0.303903,0.413168,1.835296,2.243308,-0.075613,unstable
1.75307,0.781756,-1.112654,-0.401006,-0.674218,-0.434849,-1.746042,0.693194,0.587257,0.219451,-0.417452,unstable
-0.695895,-1.983306,2.131539,-1.93802,-0.328104,0.31617,-0.459902,-1.311611,0.60332,-0.343733,0.14099,stable
0.491377,0.06383,1.429478,-1.212283,0.704794,-0.635841,-0.180554,1.764651,-0.412849,-0.953788,-1.653358,unstable
1.436947,-0.038899,-1.503265,0.731788,0.9273,-0.922202,0.554576,-0.497208,1.053018,-1.163067,0.697218,unstable
-1.327926,0.788508,-0.012307,-1.373295,0.551837,-0.909186,0.450632,1.008664,-1.074751,0.136751,-0.858719,unstable
-0.603536,1.579506,0.102723,0.244369,-0.018176,-0.700244,-1.874939,-1.107113,-1.288174,1.454692,-0.410312,unstable
-0.782265,-0.020456,1.579776,-0.282082,0.692599,-0.817732,-1.723426,-0.335474,0.035451,0.436375,0.799866,unstable
-2.481608,-0.806022,-1.931522,1.632498,-0.282731,-0.680572,0.381798,0.803083,0.134552,-0.796968,-1.672443,stable
0.88165,-2.290183,-0.101648,1.588087,0.367869,-0.61644,-0.263296,0.073857,0.924595,-1.094012,1.441254,stable
-2.427202,-0.247333,1.106409,1.139203,-0.592667,0.232273,0.572984,-0.005823,1.746216,0.643647,-1.726262,unstable
-0.223507,0.654724,-1.35214,-0.030678,0.387264,0.038257,0.990061,1.261463,2.451412,0.294554,0.60116,unstable
1.275052,-1.42385,1.51361,0.388147,-0.18115,2.636418,0.149706,-1.263019,1.591871,0.963711,-0.189527,stable
2.478195,1.08621,0.654989,0.132687,-1.270268,-0.120591,-0.611654,0.957547,-0.257128,-0.061406,-2.040215,unstable
-2.135121,-0.836726,-0.153972,-0.58684,-0.192973,-2.127304,0.811257,0.498984,-0.301085,0.645956,0.233974,unstable
-0.606233,-1.022135,-0.166308,-1.534212,-0.97992,-0.787018,1.490984,0.89224,-0.830499,-0.405997,-0.957223,unstable
1.483256,-1.421166,0.273885,-0.21089,0.918155,0.145592,-2.540758,-0.025352,-0.045738,-0.914541,0.689127,stable
-0.214373,0.327128,-1.497847,-0.084336,0.432126,-0.430736,-0.933273,0.680714,0.085133,0.177127,0.372403,unstable
-1.382449,0.606866,-0.810759,0.651249,-0.553829,-1.303938,1.804246,-0.825349,0.209169,-1.025395,0.709699,unstable
-0.001119,3.340728,-1.209568,-0.270946,1.324445,-1.070263,-0.375087,0.846747,0.177807,0.714104,-0.790554,unstable
-0.681489,-2.059843,-0.799465,0.548605,-0.690458,-0.734826,0.350592,1.118429,1.626381,-0.456313,0.988073,stable
1.692766,1.047839,1.03726,-0.241763,1.01132,-1.179494,0.008251,1.250986,-1.545586,-0.166702,0.166261,unstable
1.389695,1.189059,0.419851,0.786011,1.185253,-0.185096,2.183563,-0.63695,-0.991252,-1.232707,1.022575,unstable
1.586926,1.819051,-0.286861,2.560275,1.010871,-0.769579,0.548083,1.099848,-0.634714,-0.026056,0.953129,unstable
-1.928329,0.40633,-0.065433,0.368728,0.667627,-2.032964,1.068222,-1.622718,0.835041,-0.5346,0.260683,unstable
-0.858983,2.625326,0.726134,-0.106727,1.961044,-1.215907,0.74525,1.291288,0.534074,-0.578268,0.520731,unstable
-0.602412,-0.218756,-0.228336,0.56751,-0.633321,-0.713592,-1.05791,-0.920516,-0.425539,0.994595,-2.277888,unstable
2.236578,0.843786,1.197169,-1.146647,0.903597,0.404546,1.38386,0.058178,0.337243,0.664025,-1.744396,unstable
0.037754,-3.358808,1.315963,-0.363291,0.701859,0.859101,-1.561905,-0.601512,0.161262,-0.20995,-1.092146,stable
-0.371149,0.87215,2.18847,-0.627772,-0.954451,-0.121478,-1.033772,-1.153746,-0.409698,-0.512941,1.037578,unstable
0.204726,-2.143566,0.586381,-0.666851,1.475159,-1.257885,-1.061651,2.737784,1.383881,0.311313,0.967775,stable
-0.725877,-0.339693,-0.277307,0.834333,0.729773,1.602143,-0.244982,-0.517841,0.681321,-0.129464,-1.91004,unstable
3.112978,1.268843,1.081226,1.537477,-0.958943,-1.576433,0.259851,-0.185035,-0.536892,-0.938561,-0.083251,unstable
2.309776,-0.761523,0.333019,-2.253061,0.137083,0.307718,-0.202639,0.931682,-0.06957,0.418793,0.734921,stable
0.810563,-1.095221,-2.297846,1.166906,0.026569,0.32741,-0.212024,0.111806,2.113075,-0.099844,0.287322,stable
1.484362,-2.885558,0.108015,-1.180129,1.741959,1.029019,-0.592448,0.935492,0.161324,-0.63605,0.168404,stable
0.06234,-1.230768,1.531959,0.551596,0.707077,-0.361314,-2.083124,1.014888,0.500095,-1.821871,-1.408049,stable
-1.618382,-0.211993,-0.972356,0.744779,0.308827,-2.996476,-0.466255,0.983294,0.027782,0.550004,0.678031,unstable
-1.543448,-1.142767,0.376235,0.366213,-0.496827,-0.458487,0.678888,-0.123557,-0.988909,-2.028587,-0.745842,unstable
-0.630634,0.443933,0.631274,0.603193,0.059729,1.167511,0.048961,-0.25977,2.701855,-0.066826,-1.85393,unstable
1.354314,-1.540836,-1.372063,-0.539972,0.998779,-0.704205,-0.332788,-1.055504,-0.674268,-0.233111,-1.653873,stable
-0.470819,-0.342147,1.322997,0.950006,0.242702,0.811331,-1.137071,0.051874,-2.201295,-0.351289,-0.43033,unstable
-2.398929,-1.848377,-0.425899,1.402968,1.138566,-0.594702,0.784429,-0.117972,0.59686,-1.140229,-0.05141,stable
0.505671,-1.068877,0.038318,-2.508667,-1.001156,-1.312855,-1.212929,0.946858,-0.250028,1.651515,-1.725331,stable
-1.631905,-0.011649,-0.039248,-0.509724,0.231186,1.075168,-1.290932,0.382618,0.727024,0.401771,0.558526,unstable
-0.823613,-1.743721,-1.109436,0.060893,1.350241,-2.109309,1.98439,0.072886,-0.640801,0.294702,-0.198239,stable
0.029444,-1.66885,-1.490171,0.061709,0.650343,0.750929,0.400248,0.185246,-1.460009,1.034566,1.720743,stable
-1.190124,-0.71043,0.433591,0.097067,-0.693891,0.439708,0.512726,1.98781,0.973585,0.903543,1.35628,unstable
2.019361,-0.273506,0.163885,0.200778,0.566496,0.195194,-1.519715,-0.472207,-1.15506,-1.33415,0.96961,unstable
0.382062,-0.234031,-0.430735,-0.866446,-0.183018,-0.214424,-0.660515,3.562392,0.080158,-0.844329,0.151838,stable
0.019441,-1.291927,-0.677505,1.260746,-0.21353,1.416994,0.634785,1.596271,-0.067571,0.80044,-0.535928,unstable
0.768681,-0.843631,-0.474856,0.100971,-0.612423,-0.689871,-1.387687,-1.735912,-1.142721,1.285114,-0.198465,stable
-0.055678,0.825536,0.643105,0.236744,1.568136,-0.84126,-0.06464,0.207721,2.875479,0.284003,-0.578405,unstable
1.846169,-1.730085,0.031279,-0.968347,0.437608,-1.478229,-0.170675,-0.311364,2.143157,-1.629087,-0.514621,stable
3.843862,-2.117406,-0.064567,-0.510332,1.474498,-0.070834,-0.508042,0.593496,-0.677905,0.819712,1.448809,stable
-1.251223,0.736134,-0.904458,1.846507,0.564436,1.460522,-0.188822,-0.087996,-0.822323,0.904941,2.145468,unstable
0.115293,-1.485723,-1.540858,-0.351818,1.57724,-0.773478,-0.462606,0.545877,-0.235115,-1.010858,-0.354281,stable
0.605036,-0.043006,1.718379,-0.700388,-0.761181,-0.482507,-0.278855,-1.877307,-1.160253,0.455759,0.467645,unstable
-0.879147,1.013975,0.753936,-1.052402,-0.131601,-1.068729,-1.939059,0.518933,1.098912,0.018265,0.981277,unstable
0.579862,0.559043,1.537753,-0.172414,0.389387,-0.836151,2.240124,0.342342,0.12136,-0.1056,0.251089,unstable
-1.592021,2.770884,0.031524,0.350125,-0.609381,-0.001993,0.508969,-0.369429,-0.269602,-1.08704,0.940867,unstable
-2.17711,1.741299,-0.809948,0.527802,0.787067,-0.662403,-0.54219,0.949588,-1.357145,-0.910621,0.373525,unstable
1.035009,1.559863,-1.113511,-0.655553,-0.19749,-2.070186,-1.757297,1.109007,0.383531,-0.242645,-0.143032,unstable
-0.431315,-0.495678,-1.878546,0.27265,1.884316,-0.809714,-1.603716,-0.698427,0.443596,0.717384,0.064493,unstable
-1.511682,-0.358658,0.542737,-0.737519,0.52288,0.799461,0.149293,-0.789272,1.165019,2.292399,0.73623,unstable
-3.081656,-1.157221,-0.164899,1.353886,-1.636683,-0.006558,-0.296667,1.583924,-0.619867,0.438955,-2.210251,stable
0.336611,0.530163,1.66775,0.276923,-0.204969,-0.239393,1.830736,-0.287577,-1.710157,0.067487,0.835135,unstable
-1.509504,0.175914,0.74849,-1.649927,-0.116177,1.594371,0.48139,0.770756,-0.720484,0.35375,1.088278,unstable
1.845496,-2.544411,0.55582,0.978303,-0.755817,-0.38672,-1.300776,-0.762976,1.295531,-1.449172,0.175016,stable
-0.276914,0.623693,-1.722513,1.271414,0.834655,0.980345,1.268412,0.290418,1.112004,-0.973396,-0.95712,unstable
-1.13646,0.578887,-2.279715,-2.880021,0.414901,0.515289,0.647441,-1.07871,-0.521856,-0.766297,-0.413796,unstable
-1.413531,1.312515,0.462302,1.079692,-1.123609,0.211678,1.658556,-1.259587,-1.792433,-0.539644,0.257071,unstable
1.144241,0.407237,1.075328,0.60552,1.510811,0.704706,0.099404,0.249445,-1.742711,0.683154,1.424996,unstable
-1.440969,-1.893444,2.101416,-0.374582,-0.460671,-2.027318,0.32919,-0.930907,0.749863,1.773853,-0.044116,stable
0.437339,-0.884409,1.633811,1.949862,-0.417634,0.861956,0.874102,-0.34232,1.107059,0.02388,0.481838,stable
-0.366134,-0.658378,1.403896,-1.760456,0.701317,0.328042,-0.408453,-0.937832,1.050125,-1.06426,0.17487,stable
1.665716,2.050444,0.875743,0.824092,-1.0663,1.059681,0.24557,0.683583,-0.733489,-0.767302,-0.725083,unstable
-2.264941,0.961672,1.089003,-0.227425,0.815807,0.462103,-1.189662,-0.667433,-1.194378,-1.207625,0.700609,unstable
1.958139,-1.062567,-0.405829,1.151858,0.390407,1.13039,1.606741,-2.521249,0.291865,0.524588,-1.386584,stable
-0.098756,-1.290446,1.350079,2.27059,-1.153252,-0.092223,-0.296777,1.617429,0.12311,-0.412474,0.767105,stable
0.374837,-2.257816,0.818661,-0.228865,-0.262503,-0.453493,-0.619338,-0.082687,-0.887389,0.517412,1.25398,stable
0.976017,-1.692081,0.047166,0.234841,-1.16479,-0.226397,0.04263,0.583346,-0.344771,-2.620805,0.112076,stable
0.504372,2.23679,-0.558372,0.287283,1.792159,0.040387,-0.788844,0.019647,1.78814,1.630952,0.017545,unstable
-1.575949,-1.551698,-0.433878,-1.111866,-0.389413,2.267813,-1.2832,0.869665,-0.628619,-1.168383,-0.134485,stable
-0.51117,0.4391,-1.259923,-0.338873,0.845443,0.845632,1.078357,0.966933,1.055483,0.829323,0.423316,unstable
